Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Efficiency,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Throne-Cleaver,3371413059,"""6917529898264638754""",,Legendary,Sword,legendaryengram,Power,Solar,1800,,Impact,1,Vault,true,false,6,20,,0,0,76,0,0,0,0,0,0,0,42,0,0,0,0,10,70,0,60,0,0,0,false,0,0,,,,Aggressive Frame*,Jagged Edge*,Tempered Edge,Heavy Guard*,Tireless Blade*,Incandescent*,Tier 1: Impact*,To Excess*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,,
Synchronic Roulette,811403305,"""6917529898280308691""",,Legendary,Submachine Gun,neomuna,KineticSlot,Strand,1800,,Reload Speed,2,Vault,false,false,6,20,,100,52,25,48,14,0,0,54,600,36,26,17,0,0,0,0,0,0,0,0,0,18,false,0,0,,,,Precision Frame*,Chambered Compensator*,Extended Barrel,Extended Mag,Flared Magwell*,Pulse Monitor*,Target Lock*,Tier 2: Reload Speed*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,,
Taraxippos,1389546626,"""6917529899186039672""",,Legendary,Scout Rifle,events,KineticSlot,Strand,1810,,Range,10,Vault,true,false,6,20,Guardian Games,84,75,60,40,19,0,0,47,200,74,15,79,0,0,0,0,0,0,0,0,0,13,false,0,92,omolon,,,Lightweight Frame*,Arrowhead Brake*,Extended Barrel,Appended Mag,Flared Magwell*,Outlaw*,Offhand Strike,Hatchling*,Explosive Payload,Taken Spec*,Masterworked: Range*,Classy Contender*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,
Briar's Contempt,1491665733,"""6917529900529633138""",,Legendary,Linear Fusion Rifle,nightmare,Power,Solar,1810,,Handling,1,Vault,true,false,6,20,,100,67,41,51,23,0,0,47,0,25,7,42,533,0,0,0,0,0,0,0,0,14,false,0,9,,,,Aggressive Frame*,Arrowhead Brake*,Fluted Barrel,Accelerated Coils,Enhanced Battery*,Incandescent*,Paracausal Affinity*,Backup Mag*,Tier 1: Handling*,Harmonic Resonance*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,
Coronach-22,355382946,"""6917529900963291208""",,Legendary,Auto Rifle,legendaryengram,Energy,Solar,1810,,Stability,5,Vault,true,false,6,20,,73,59,21,47,16,0,0,58,600,41,47,63,0,0,0,0,0,0,0,0,0,19,false,0,0,suros,,,Adaptive Frame*,Fluted Barrel*,Polygonal Rifling,Armor-Piercing Rounds,Ricochet Rounds*,Shot Swap*,Target Lock*,Tier 5: Stability*,Suros Synergy*,Kill Tracker*,Crucible Tracker,,,,,,,,
Ecliptic Distaff,3001205424,"""6917529901813946879""",,Legendary,Glaive,banshee,Energy,Void,1810,,"Shield Duration, Charge Time",10,Vault,false,false,6,20,,0,73,80,68,0,0,0,0,55,54,4,49,0,0,0,0,0,0,0,0,47,12,false,0,0,,#suspend # #,,Adaptive Glaive*,Ballistic Tuning*,Alloy Magazine*,Replenishing Aegis*,Immovable Object,Close to Melee*,Destabilizing Rounds,Masterworked: Shield Duration*,Kill Tracker*,Crucible Tracker,Vanguard's Vindication*,One Quiet Moment,Gun and Run,,,,,,
Phyllotactic Spiral,3635821806,"""6917529901828868567""",,Legendary,Pulse Rifle,campaign,Energy,Arc,1800,,Handling,1,Titan(1813),true,false,6,20,,80,31,33,63,18,0,0,59,340,32,28,42,0,0,0,0,0,0,0,0,0,16,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Hammer-Forged Rifling,Appended Mag,Ricochet Rounds*,Hip-Fire Grip*,Voltshot*,Tier 1: Handling*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,,
Phyllotactic Spiral,3635821806,"""6917529902156194493""",,Legendary,Pulse Rifle,campaign,Energy,Arc,1810,,,,Vault,true,false,6,20,,80,31,33,58,18,0,0,54,340,32,34,26,0,0,0,0,0,0,0,0,0,16,true,1,11,,,,High-Impact Frame*,Polygonal Rifling*,Appended Mag*,Under-Over*,Elemental Capacitor*,*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,,
Goldtusk,3371413057,"""6917529902191294290""",,Legendary,Sword,legendaryengram,Power,Arc,1800,,Impact,3,Vault,true,false,6,20,,0,0,63,0,0,0,0,0,0,0,74,0,0,0,0,30,10,0,40,80,0,0,false,0,0,veist,,,Lightweight Frame*,Honed Edge*,Jagged Edge,Swordmaster's Guard*,Assassin's Blade*,Chain Reaction*,Tier 3: Impact*,To Excess*,Veist Stinger,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Hung Jury SR4,3832743906,"""6917529902196125221""",keep,Legendary,Scout Rifle,nightfall,KineticSlot,Kinetic,1800,,Range,2,Vault,true,false,6,20,,85,72,62,71,22,0,0,55,180,46,16,40,0,0,0,0,0,0,0,0,0,22,false,0,0,omolon,,,Precision Frame*,Extended Barrel*,Fluted Barrel,Accurized Rounds*,Appended Mag,Offhand Strike*,Kinetic Tremors*,Targeting Adjuster*,Tier 2: Range*,Stunning Recovery*,Vanguard's Vindication,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,
Perpetualis,392008588,"""6917529902196125375""",,Legendary,Auto Rifle,seasonpass,KineticSlot,Strand,1810,,Handling,10,Warlock(1816),true,true,6,20,,53,67,21,50,16,0,0,42,600,58,47,72,0,0,0,0,0,0,0,0,0,19,false,0,250,,"Nez Strand Graviton, Mactics' Invincible Omni Hunter 5.0, Mactics' Strand Osteo Warlock",,Adaptive Frame*,Chambered Compensator,Smallbore*,Appended Mag*,Steady Rounds,Envious Assassin*,Target Lock*,Minor Spec*,Masterworked: Handling*,Noble Deeds*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Perpetualis,392008588,"""6917529902441411209""",,Legendary,Auto Rifle,seasonpass,KineticSlot,Strand,1810,,,,Vault,true,false,6,20,,63,67,21,53,16,0,0,35,600,58,41,52,0,0,0,0,0,0,0,0,0,19,true,12,523,,Strand Solar hybrid build suspend and burn!,,Adaptive Frame*,Extended Barrel*,Alloy Magazine*,Zen Moment*,Demolitionist*,Minor Spec*,*,Noble Deeds*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Centrifuse,1912669214,"""6917529902765678257""",,Exotic,Auto Rifle,seasonpass,Energy,Arc,1810,,,10,Vault,true,false,6,21,,90,55,29,47,16,0,0,65,450,40,38,82,0,0,0,0,0,0,0,0,0,25,false,0,1062,,,,Overcharge Capacitor*,Corkscrew Rifling*,Appended Mag*,Regenerative Motion*,Hand-Laid Stock*,Fluorescent Depth*,Kill Tracker*,Crucible Tracker,Centrifuse Catalyst*,,,,,,,,,,
Combined Action,1331824604,"""6917529902841126588""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1800,,Stability,1,Vault,false,false,6,21,,94,66,92,64,14,0,0,32,120,32,8,18,0,0,0,0,0,0,0,0,0,23,false,0,16,field-forged,,,Aggressive Frame*,Full Bore*,Steady Rounds*,Eddy Current*,Voltshot*,Targeting Adjuster*,Tier 1: Stability*,Field-Tested*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Positive Outlook,491078457,"""6917529902856601243""",,Legendary,Auto Rifle,strikes,Energy,Void,1810,,Handling,10,Warlock(1816),true,true,6,21,,81,26,29,79,16,0,0,32,450,43,37,51,0,0,0,0,0,0,0,0,0,10,false,0,404,omolon,"Nez Strand Graviton, #1 NEW gryfalcon's #invisible #volatile #, Mactics' Strand Osteo Warlock",,Precision Frame*,Full Bore*,Hammer-Forged Rifling,Appended Mag*,Light Mag,Zen Moment*,Destabilizing Rounds*,Counterbalance Stock*,Masterworked: Handling*,Vanguard's Vindication*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,,
Epochal Integration,1123421440,"""6917529902920416917""",,Legendary,Hand Cannon,seasonpass,Energy,Solar,1810,,Handling,10,Vault,true,false,6,21,,100,71,84,54,14,0,0,82,140,41,11,60,0,0,0,0,0,0,0,0,0,18,false,0,26,,,,Adaptive Frame*,Smallbore*,Ricochet Rounds*,Keep Away,Stats for All*,Eye of the Storm,Incandescent*,Counterbalance Stock*,Masterworked: Handling*,Harmonic Resonance,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,
A Distant Pull,1769847435,"""6917529903267208799""",,Legendary,Sniper Rifle,,KineticSlot,Stasis,1810,,Reload Speed,2,Vault,true,false,6,21,,88,72,55,40,35,0,0,35,140,58,5,75,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Corkscrew Rifling,Accurized Rounds*,Tactical Mag,Tunnel Vision*,Explosive Payload*,Tier 2: Reload Speed*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,
Thin Precipice,4066778670,"""6917529904203383719""",,Legendary,Sword,,Power,Strand,1810,,Impact,10,Vault,true,false,6,21,,0,0,68,0,0,0,0,0,0,0,52,0,0,0,0,20,80,0,0,40,0,0,false,0,172,,,,Vortex Frame*,Hungry Edge,Honed Edge,Jagged Edge*,Burst Guard*,Enduring Guard,Unrelenting*,Chain Reaction*,Major Spec*,Masterworked: Impact*,Trials Memento Tracker,Nightfall Memento Tracker,Gambit Memento Tracker,Crucible Memento Tracker,Kill Tracker*,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*
Cold Comfort,839786290,"""6917529904448934275""",,Legendary,Rocket Launcher,dungeon,Power,Stasis,1810,,Reload Speed,2,Vault,true,false,6,21,,73,39,0,0,20,0,84,8,25,74,1,23,0,0,0,0,0,0,0,0,0,10,false,0,5,,"weapons, Nez Strand Graviton, 1 SQ Vesper Arclock, 1SQ Stasis",,Aggressive Frame*,Hard Launch*,Smart Drift Control,Alloy Casing*,Impact Casing,Tracking Module*,Bipod*,Tier 2: Reload Speed*,Restoration Ritual*,Kill Tracker*,Crucible Tracker,,,,,,,,
Greasy Luck,1757202961,"""6917529905068831906""",,Legendary,Glaive,dungeon,Energy,Solar,1800,,Reload Speed,1,Vault,true,false,6,21,,0,65,55,67,0,0,0,0,80,64,4,61,0,0,0,0,0,0,0,0,8,10,false,0,0,,,,Rapid-Fire Glaive*,Ballistic Tuning*,Auxiliary Reserves,Alloy Magazine*,Light Mag,Killing Wind*,Unstoppable Force*,Tier 1: Reload Speed*,Restoration Ritual*,Kill Tracker*,Crucible Tracker,,,,,,,,
Merciless,4190156464,"""6917529905583138364""",,Exotic,Fusion Rifle,,Energy,Solar,1810,,"Range, Stability",10,Vault,true,false,1,1,,94,69,75,79,15,0,0,92,0,23,8,31,1000,0,0,0,0,0,0,0,0,25,false,0,5,,,,Conserve Momentum*,Chambered Compensator*,Extended Mag*,Impetus*,Fitted Stock*,Merciless Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Techeun Force,3591141932,"""6917529905588791640""",,Legendary,Fusion Rifle,lastwish,Energy,Arc,1800,,Reload Speed,2,Vault,false,false,6,21,,60,44,70,64,15,0,0,29,0,36,6,22,660,0,0,0,0,0,0,0,0,4,false,0,6,,,,Adaptive Frame*,Full Bore*,Hammer-Forged Rifling,Accelerated Coils,Projection Fuse*,Threat Detector*,Controlled Burst*,Taken Spec*,Tier 2: Reload Speed*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
Apex Predator,1851777734,"""6917529905592502674""",,Legendary,Rocket Launcher,lastwish,Power,Solar,1800,,Velocity,1,Vault,false,false,6,21,,61,68,0,0,20,65,55,43,20,54,1,39,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Adaptive Frame*,Volatile Launch*,Hard Launch,High-Velocity Rounds*,Implosion Rounds,Danger Zone*,Surrounded*,Tier 1: Velocity*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Apex Predator,1851777734,"""6917529905600628945""",,Legendary,Rocket Launcher,lastwish,Power,Solar,1800,,Blast Radius,2,Vault,true,false,6,21,,61,68,0,0,20,57,59,33,20,44,1,59,0,0,0,0,0,0,0,0,0,3,false,0,15,,Cyrtarachne's Facade Maven,,Adaptive Frame*,Linear Compensator,Quick Launch*,Black Powder*,High-Velocity Rounds,Incandescent*,Vorpal Weapon*,Tier 2: Blast Radius*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
New Pacific Epitaph,1125217994,"""6917529906104250975""",,Legendary,Grenade Launcher,dungeon,KineticSlot,Stasis,1800,,Velocity,2,Vault,true,false,6,21,,70,76,0,0,13,100,95,26,72,81,1,86,0,0,0,0,0,0,0,0,0,4,false,0,0,,,,Wave Frame*,Quick Launch*,Smart Drift Control,High-Velocity Rounds*,Implosion Rounds,Demolitionist*,Collective Action*,Tier 2: Velocity*,Restoration Ritual*,Kill Tracker*,Crucible Tracker,,,,,,,,
Dark Decider,1144014195,"""6917529907504599313""",,Legendary,Auto Rifle,ironbanner,Energy,Arc,1800,,Range,10,Vault,false,false,6,20,,73,72,18,40,16,0,0,59,720,46,50,49,0,0,0,0,0,0,0,0,0,10,false,0,174,veist,,,Rapid-Fire Frame*,Arrowhead Brake*,Polygonal Rifling,Ricochet Rounds*,Light Mag,Dynamic Sway Reduction*,Gutshot Straight*,Minor Spec*,Masterworked: Range*,Skulking Wolf,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,
Bug-Out Bag,2832639510,"""6917529908155553935""",,Legendary,Submachine Gun,seasonpass,Energy,Solar,1800,,Range,1,Vault,false,false,6,21,,88,46,20,49,13,0,0,44,900,47,32,52,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Smallbore,Armor-Piercing Rounds*,High-Caliber Rounds,Threat Detector*,Collective Action*,Tier 1: Range*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Just in Case,1139727256,"""6917529908174344596""",,Legendary,Sword,seasonpass,Power,Solar,1800,,Impact,3,Vault,false,false,6,21,,0,0,65,0,0,0,0,0,0,0,58,0,0,0,0,20,40,0,40,40,0,0,false,0,0,,,,Adaptive Frame*,Jagged Edge*,Tempered Edge,Balanced Guard*,Enduring Guard,Relentless Strikes*,Valiant Charge*,Tier 3: Impact*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Sole Survivor,1150492185,"""6917529908178287266""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1800,,Handling,1,Vault,true,false,6,21,,80,51,70,45,40,0,0,41,90,23,5,58,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,Outlaw*,Voltshot*,Tier 1: Handling*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Last Man Standing,4287947559,"""6917529908182240018""",,Legendary,Shotgun,seasonpass,Energy,Solar,1800,,Range,3,Vault,false,false,6,21,,62,26,80,29,12,0,0,29,55,31,5,35,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Aggressive Frame*,Barrel Shroud*,Corkscrew Rifling,Appended Mag*,Steady Rounds,Subsistence*,One-Two Punch*,Counterbalance Stock*,Tier 3: Range*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,
Randy's Throwing Knife,3292795429,"""6917529908551486620""",keep,Legendary,Scout Rifle,crucible,KineticSlot,Kinetic,1800,,Stability,10,Hunter(1814),true,false,6,21,,84,63,45,38,20,0,0,49,260,28,17,10,0,0,0,0,0,0,0,0,0,10,false,0,74,,,,Rapid-Fire Frame*,Chambered Compensator,Extended Barrel*,Extended Mag,High-Caliber Rounds*,Shot Swap*,Kinetic Tremors*,Counterbalance Stock*,Masterworked: Stability*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,
Randy's Throwing Knife,3292795429,"""6917529908555574188""",keep,Legendary,Scout Rifle,crucible,KineticSlot,Kinetic,1800,,Stability,3,Vault,true,false,6,21,,69,63,45,28,20,0,0,62,260,28,17,15,0,0,0,0,0,0,0,0,0,10,false,0,33,,,,Rapid-Fire Frame*,Chambered Compensator*,Full Bore,Armor-Piercing Rounds,Ricochet Rounds*,Zen Moment*,Kinetic Tremors*,Tier 3: Stability*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Jorum's Claw,62937067,"""6917529908565475506""",,Legendary,Pulse Rifle,ironbanner,Energy,Solar,1810,,Handling,3,Vault,false,false,6,20,,73,60,29,59,17,0,0,55,390,43,38,52,0,0,0,0,0,0,0,0,0,10,false,0,0,suros,,,Adaptive Frame*,Corkscrew Rifling*,Fluted Barrel,High-Caliber Rounds*,Light Mag,Outlaw*,Kill Clip*,Tier 3: Handling*,Skulking Wolf*,Suros Synergy,Kill Tracker*,Crucible Tracker,,,,,,,
Transfiguration,3885259140,"""6917529908650099472""",,Legendary,Scout Rifle,lastwish,KineticSlot,Kinetic,1800,,Handling,1,Vault,false,false,6,21,,88,29,67,94,21,0,0,22,150,25,14,20,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,High-Impact Frame*,Extended Barrel*,Hammer-Forged Rifling,Accurized Rounds*,Extended Mag,Rampage*,Explosive Payload*,Tier 1: Handling*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Tyranny of Heaven,3388655311,"""6917529908689445932""",,Legendary,Combat Bow,lastwish,Energy,Solar,1800,,Reload Speed,1,Vault,false,false,6,21,,54,81,68,0,18,0,0,69,0,61,0,73,0,500,26,0,0,0,0,0,0,17,false,0,0,,,,Lightweight Frame*,Elastic String*,Polymer String,Carbon Arrow Shaft*,Straight Fletching,Wellspring*,Incandescent*,Tier 1: Reload Speed*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Rapacious Appetite,1081724548,"""6917529908721043440""",,Legendary,Submachine Gun,dungeon,KineticSlot,Stasis,1810,,Handling,1,Vault,true,false,6,21,,100,32,22,48,14,0,0,16,720,22,27,64,0,0,0,0,0,0,0,0,0,18,false,0,23,,"Equipped 24/06/2023, 01:41:38",,Aggressive Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Extended Mag,Ricochet Rounds*,Fourth Time's the Charm*,Target Lock*,Targeting Adjuster*,Tier 1: Handling*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,
Defiance of Yasmin,3228096719,"""6917529908975415150""",,Legendary,Sniper Rifle,kf,KineticSlot,Kinetic,1800,,Stability,1,Vault,false,false,5,18,,62,68,70,54,40,0,0,57,90,22,5,46,0,0,0,0,0,0,0,0,0,14,false,0,0,,,,Adaptive Frame*,Polygonal Rifling*,Smallbore,Extended Mag*,Alloy Magazine,No Distractions*,Vorpal Weapon*,Tier 1: Stability*,Runneth Over*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,,
Acasia's Dejection,1471212226,"""6917529909314790271""",,Legendary,Trace Rifle,nightmare,Energy,Solar,1800,,Reload Speed,1,Vault,false,false,6,20,,100,100,6,69,16,0,0,100,1000,54,98,54,0,0,0,0,0,0,0,0,0,13,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Full Bore,Particle Repeater*,Light Battery,Field Prep*,Frenzy*,Tier 1: Reload Speed*,Harmonic Resonance*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,,
Sweet Sorrow,1248372789,"""6917529909386016152""",,Legendary,Auto Rifle,psiops,Energy,Arc,1810,,Range,10,Warlock(1816),true,false,5,16,,100,81,18,43,17,0,0,54,720,47,52,52,0,0,0,0,0,0,0,0,0,12,true,18,270,,"Nez Strand Graviton, Mactics' Strand Osteo Warlock",,Rapid-Fire Frame*,Arrowhead Brake*,Accurized Rounds*,Triple Tap*,Demolitionist*,Counterbalance Stock*,*,Land Tank*,Nightfall Memento Tracker,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Nightfall Memento*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Sole Survivor,1150492185,"""6917529909406801368""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1800,,Stability,4,Vault,false,false,6,21,,100,51,70,45,40,0,0,40,90,23,5,52,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Extended Mag*,Armor-Piercing Rounds,Field Prep*,Eye of the Storm*,Tier 4: Stability*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Spare Rations,3236112986,"""6917529909418451647""",keep,Legendary,Hand Cannon,seasonpass,KineticSlot,Kinetic,1800,,Range,5,Vault,true,false,6,21,,100,88,84,46,14,0,0,47,140,56,13,81,0,0,0,0,0,0,0,0,0,10,false,0,3,,,,Adaptive Frame*,Arrowhead Brake*,Chambered Compensator,Alloy Magazine,Armor-Piercing Rounds*,Moving Target*,Kinetic Tremors*,Targeting Adjuster*,Tier 5: Range*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,
No Survivors,3262192268,"""6917529909742359930""",,Legendary,Submachine Gun,dungeon,Energy,Solar,1810,,Handling,2,Vault,true,false,6,21,,100,38,22,49,14,0,0,27,720,26,27,54,0,0,0,0,0,0,0,0,0,29,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Polygonal Rifling,Alloy Magazine,High-Caliber Rounds*,Surplus*,Target Lock*,Tier 2: Handling*,Restoration Ritual*,Kill Tracker*,Crucible Tracker,,,,,,,,
Harsh Language,1606497639,"""6917529909785014818""",,Legendary,Grenade Launcher,legendaryengram,Energy,Void,1800,,Reload Speed,4,Vault,true,false,6,20,,75,71,0,0,13,100,78,20,72,79,1,61,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Wave Frame*,Volatile Launch*,Quick Launch,High-Velocity Rounds*,Implosion Rounds,Threat Detector*,Destabilizing Rounds*,Tier 4: Reload Speed*,Field-Tested*,Kill Tracker*,Crucible Tracker,,,,,,,,
Commemoration,4230965989,"""6917529910010305860""",,Legendary,Machine Gun,deepstonecrypt,Power,Void,1800,,Reload Speed,10,Vault,true,false,4,12,,80,64,41,58,16,0,0,65,450,73,75,72,0,0,0,0,0,0,0,0,0,18,false,0,3,,,,Adaptive Frame*,Fluted Barrel*,Hammer-Forged Rifling,Tactical Mag*,Alloy Magazine,Subsistence*,Redirection*,Backup Mag*,Masterworked: Reload Speed*,Bray Inheritance*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Path of Least Resistance,2827764482,"""6917529911603055778""",,Legendary,Trace Rifle,rasputin,Energy,Arc,1800,,,,Warlock(1816),true,false,5,19,,100,100,6,79,16,0,0,73,1000,40,102,42,0,0,0,0,0,0,0,0,0,12,true,11,263,omolon,"Mactics' Fallen Sunstar Warlock, Nez Strand Graviton",,Adaptive Frame*,Extended Barrel*,Enhanced Battery*,Shoot to Loot*,Harmony*,*,Ambush*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Chattering Bone,501329015,"""6917529911946663148""",keep,Legendary,Pulse Rifle,lastwish,KineticSlot,Kinetic,1800,,Reload Speed,2,Vault,true,false,6,21,,57,71,27,48,17,0,0,47,450,80,33,65,0,0,0,0,0,0,0,0,0,10,false,0,123,,,,Lightweight Frame*,Full Bore*,Smallbore,Tactical Mag,Flared Magwell*,Kill Clip*,Kinetic Tremors*,Minor Spec*,Tier 2: Reload Speed*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
The Supremacy,2884596447,"""6917529911950410487""",keep,Legendary,Sniper Rifle,lastwish,KineticSlot,Kinetic,1800,,Stability,2,Vault,true,false,6,21,,70,77,55,37,40,0,0,60,140,62,5,63,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Rapid-Fire Frame*,Chambered Compensator*,Corkscrew Rifling,Ricochet Rounds*,Flared Magwell,Keep Away*,Kinetic Tremors*,Tier 2: Stability*,Explosive Pact*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Sole Survivor,1150492185,"""6917529912201105984""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1800,,Stability,3,Vault,false,false,6,21,,90,51,70,45,40,0,0,49,90,23,5,37,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Extended Barrel,Extended Mag*,Appended Mag,Eddy Current*,Firing Line*,Tier 3: Stability*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Outlast,1678205741,"""6917529913085886702""",,Legendary,Pulse Rifle,seasonpass,Energy,Solar,1800,,Handling,2,Vault,false,false,6,21,,90,78,23,35,17,0,0,42,540,25,32,33,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Corkscrew Rifling,High-Caliber Rounds*,Flared Magwell,Keep Away*,Demolitionist*,Tier 2: Handling*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Loaded Question (Adept),2914913838,"""6917529913662503555""",,Legendary,Fusion Rifle,nightfall,Energy,Arc,1810,,Range,2,Vault,true,false,6,21,,100,66,95,64,15,0,0,35,0,19,5,20,960,0,0,0,0,0,0,0,0,4,false,0,12,,,,High-Impact Frame*,Chambered Compensator*,Polygonal Rifling,Particle Repeater,Projection Fuse*,Envious Assassin*,Firmly Planted,Controlled Burst*,Counterbalance Stock*,Tier 2: Range*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker*,Crucible Tracker,,,,,
